"[Setting]"
"Graph","Graph8"
"File Name","E:\??? ???? ???\2.????\MW#01\Auto_0006\SOUND\NL_001_20180913_170920_130dB_0006_0000_ST0001.wav"
"Channel","1"
"Sampling Frequency","48000"
"Calibration","Calibrated"
"Y Label","Pa      "
"Data Time","0d 00:00:40.000"
"Start Time","0d 00:02:50.000"
"End Time","0d 00:03:30.000"
"HPF Cutoff Frequency","----"
"HPF Order","OFF"
"LPF Cutoff Frequency","----"
"LPF Order","OFF"
"Dif-Int Filter","OFF"
"Analysis","Wave"
"Frequency Weighting","Z"
"Time Weighting","F"
"Calc Start Time","0d 00:00:00.000"
"Calc End Time","0d 00:00:00.000"

"[Calc Data]"
"Max","Time of Max","Min","Time of Min","Average","Variance","Root Mean Square"
"-----","-----","-----","-----","-----","-----","-----"

"[Tshort Data]"
"Time","Amplitude"
"0d 00:02:51.117","25.864335E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.117","25.864335E-3"
"0d 00:02:51.117","25.864335E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.117","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","17.242890E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.118","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","8.621445E-3"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.119","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","0.000000E+0"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-8.621445E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.120","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-8.621445E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.121","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-25.864335E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.122","-17.242890E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-17.242890E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.123","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-17.242890E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.124","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.125","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.126","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-17.242890E-3"
"0d 00:02:51.127","-17.242890E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.127","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-25.864335E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.128","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.129","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-17.242890E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
"0d 00:02:51.130","-8.621445E-3"
